video_id,title,description,upload_date,duration,definition,video_status,view_count,like_count,comment_count
NTVmkA-1Uz0,Anime Kilo 141 has clean ironsights • 20 Kills SnD,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-12-26T12:00:05Z,PT4M24S,hd,public,22333,681,66
vHL35uTp5Eo,Rail gun in cod mobile be like..,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-17T12:31:38Z,PT1M47S,hd,public,60665,4145,315
TvYEtmhf9bg,FREE Legendary M4 for everybody | Best M4 Gunsmith in COD Mobile,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-02-09T06:54:06Z,PT2M23S,hd,public,23688,604,65
5sP8E_I3dZ4,Season 9 is going to be lit 🔥 Carnage is LIVE | Premium BP Giveaway,"IGN - Carnage.YT
Device - iPad Pro 2020
#CODM #CODMobile #Callofdutymobile



———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories",2023-09-30T13:43:56Z,PT4H5M24S,hd,public,8135,606,10
0_Nbh5IDJGk,*NEW* AR GROZA Gameplay + Gunsmith,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————
Music credits :
Track: Limits
Music composed and recorded by Sound&Relax
Creative Commons - Attribution ND 4.0
https://youtu.be/ibIYB4uYwbc?si=mmqxvBJZO104UjnL

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-12-08T11:37:33Z,PT1M55S,hd,public,11916,422,26
yTLxDluyfig,*NEW* FREE EPIC AK117 WITH A CLEAN IRONSIGHT,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-04-01T12:31:59Z,PT2M31S,hd,public,3637,405,62
cErP6J0Jhl4,NEW OTs 9 SMG has Minimal Range & High Damage (Gunsmith Included),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-27T12:35:12Z,PT2M17S,hd,public,13353,651,37
z0PNfADcgl8,Satisfying? 🤫,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-07-05T12:31:03Z,PT35S,hd,public,355160,21412,237
qVc2uC3KQKc,4 Finger Claw Phone HANDCAM Gameplay + SETTINGS  | Call Of Duty Mobile | CarnageCODM,"Currently the #1 Global Leaderboards Player for Call of Duty Mobile 
Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT


#CODMobile #Handcam #IPhone11ProMax #CallOfDutyMobile",2021-03-03T10:31:00Z,PT8M57S,hd,public,35917,1942,203
cM2-BrpUrW4,BEST Type 19 Gunsmith in COD Mobile,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————
► Music Credits:
● Music By: 'Homie Cat' 
● Track Name: 'Pure Heart'
● Official ""Homie Cat"" Spotify HERE - https://open.spotify.com/artist/01eWi...
● Official ""Homie Cat"" SoundCloud HERE -  

 / homie-cat  
● Official ""Homie Cat"" Instagram HERE -  

 / homiecatbeats  
●► DOWNLOAD this track HERE - https://www.chilloutrecordsmusic.com/
License for commercial use: Creative Commons Attribution 4.0 Unported ""Share Alike"" (CC BY-SA 4.0) License.
Full License HERE - https://creativecommons.org/licenses/...
• Music released by: Chill Out Records @ https://goo.gl/fh3rEJ & 

• (C) Copyright Notice: This is FREE (Royalty Free Music) that has been publicly released by Chill Out Records - No Copyright Music (Chill Out Records LLC) for use by content creators within their own YouTube and TikTok Musical.ly videos.
Licence: Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)

►This video footage and music is exclusively owned by Chill Out Records LLC. 

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-02-08T13:50:21Z,PT2M1S,hd,public,24768,662,72
AJpdZhNTdao,5 LOADOUTS to try after Season 2 Update,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————
► Music Credits:
● Music By: 'Homie Cat' 
● Track Name: 'Pure Heart'
● Official ""Homie Cat"" Spotify HERE - https://open.spotify.com/artist/01eWi...
● Official ""Homie Cat"" SoundCloud HERE -  

 / homie-cat  
● Official ""Homie Cat"" Instagram HERE -  

 / homiecatbeats  
●► DOWNLOAD this track HERE - https://www.chilloutrecordsmusic.com/
License for commercial use: Creative Commons Attribution 4.0 Unported ""Share Alike"" (CC BY-SA 4.0) License.
Full License HERE - https://creativecommons.org/licenses/...
• Music released by: Chill Out Records @ https://goo.gl/fh3rEJ & 

• (C) Copyright Notice: This is FREE (Royalty Free Music) that has been publicly released by Chill Out Records - No Copyright Music (Chill Out Records LLC) for use by content creators within their own YouTube and TikTok Musical.ly videos.
Licence: Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)

►This video footage and music is exclusively owned by Chill Out Records LLC. 

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #callofduty #gunsmith #loadout",2024-02-02T12:40:30Z,PT2M21S,hd,public,14950,652,30
sfKRzgWriIY,11K CP to unlock 4 Legendaries in Halloween Series Draw,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-10-27T06:37:50Z,PT6M19S,hd,public,35603,697,207
